,@type,datePublished,headline,inLanguage,reviewBody,author_@type,author_image,author_name,author_url,itemReviewed_@type,itemReviewed_name,publisher_@type,publisher_name,publisher_sameAs,reviewRating_@type,reviewRating_ratingValue
870,Review,2018-12-03T21:20:19+00:00,Really good,en,"Really good educational service. 
It would be great if the video on youtube could run on the app without having to leave to browser. 
Never have problem and it is really good.",Person,,Kaio,https://uk.trustpilot.com/users/5c059e12f3da854b9d90503d,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
871,Review,2018-12-03T21:18:48+00:00,I loved this course so much,en,I loved this course so much. Highly recommended.,Person,,Jessica Dib-Newbery,https://uk.trustpilot.com/users/5c059db80c38c57e307c41e8,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
872,Review,2018-12-03T21:17:34+00:00,Knowledge empowers,en,Knowledge empowers! It's true after course at edx,Person,,Gundeep Singh Sidhu,https://uk.trustpilot.com/users/5c059d6e65759abb49927e72,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
873,Review,2018-12-03T21:16:51+00:00,Instructors poorly recorded,en,Instructors poorly recorded. Weird player,Person,,jan,https://uk.trustpilot.com/users/5c059d4265759aaa68927e47,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
874,Review,2018-12-03T21:13:51+00:00,Excellent!,en,"Excellent!
Good experience with the Harvard program: Architectural imagination.
Congratulations",Person,,Fausto,https://uk.trustpilot.com/users/5c059c8fc33a2925b190f4e8,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
875,Review,2018-12-03T21:12:31+00:00,Great course and the platform is very…,en,Great course and the platform is very easy to use.,Person,,Pamela,https://uk.trustpilot.com/users/583add290000ff000a5b6817,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
876,Review,2018-12-03T21:09:54+00:00,EDX gives me the opportunity to study…,en,EDX gives me the opportunity to study at my own pace.  My only regret would be that none of the courses count towards a degree.,Person,https://user-images.trustpilot.com/587536c80000ff000a6ae420/73x73.png,Norma,https://uk.trustpilot.com/users/587536c80000ff000a6ae420,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
877,Review,2018-12-03T21:08:32+00:00,Great Course!!,en,It was a fun learning experience.,Person,,Megha,https://uk.trustpilot.com/users/5c059b4fc33a29771090f3dc,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
878,Review,2018-12-03T21:07:03+00:00,Overall I was very impressed with EdX,en,"Overall I was very impressed with EdX. The platform was intuitive and kept out of the way to let me focus on the learning materials. My only real qualm was that navigating to a precise section of the course was sometimes a bit hit-and-miss, hence 4 not 5 stars.",Person,,Jay,https://uk.trustpilot.com/users/5c059af7c33a296f2590f390,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,4
879,Review,2018-12-03T21:04:38+00:00,edX is great!,en,edX is great!,Person,,FY,https://uk.trustpilot.com/users/5c059a6659b624275d0d4594,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
880,Review,2018-12-03T21:02:54+00:00,EdX courses are a fantastique and…,en,EdX courses are a fantastique and unique way to improve the skills needed to advance you career faster and easier ':)!,Person,,customer,https://uk.trustpilot.com/users/58d2c14c0000ff000a846d15,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
881,Review,2018-12-03T21:00:01+00:00,Excellent online courses,en,"The course's information is very professional and give deep understanding.
The courses are organized very well and clear. 
I can stop and resume a course any time easily, which makes me take more courses easily.",Person,,Muhammad Zoabi,https://uk.trustpilot.com/users/5c05995004cd84f0178231c2,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
882,Review,2018-12-03T20:59:30+00:00,is a excellent methodology,en,"is a excellent methodology, very interesting and dinamic",Person,,Yasser,https://uk.trustpilot.com/users/5c05993204cd842e988231a1,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
883,Review,2018-12-03T20:55:55+00:00,It's worth to learn on your own in edX,en,It's worth to learn on your own in edX. I like the content.,Person,,Saravanan,https://uk.trustpilot.com/users/5c05985a04cd84ec26823103,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
884,Review,2018-12-03T20:54:09+00:00,Great courses,en,"Great courses. After many years of no study and no homework, edx has reinvigorated my thirst for knowledge.",Person,,Daniel,https://uk.trustpilot.com/users/5c0597f0f3da854ea5904ae5,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
885,Review,2018-12-03T20:53:32+00:00,edx is a great source of academic…,en,edx is a great source of academic knowledge from the world's leading universities. the web site and app are well designed and eady to use.  keep going!,Person,,Arye,https://uk.trustpilot.com/users/5c0597cc0c38c5c0a87c3c87,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
886,Review,2018-12-03T20:53:07+00:00,There is more than just math,en,"It was great to see the math isn't just equations and calculations, I saw how to use it to solve real problems, and how can I attach this knowledge to everyday stuff.",Person,,Sándor,https://uk.trustpilot.com/users/5c0597b365759a0af2927949,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
887,Review,2018-12-03T20:52:23+00:00,One of the best place to learn,en,One of the best place to learn,Person,,Thusantha ,https://uk.trustpilot.com/users/5c05978659b6245c6c0d432e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
888,Review,2018-12-03T20:50:06+00:00,Easy and Seamless,en,"I enjoyed the whole programme. I have had a better understanding of engineering after te programme I had with edX and edX' platform is quite superb, very easy to understand and seamless",Person,,Oladapo,https://uk.trustpilot.com/users/5c0596fd9d3a4b9ee6003cdf,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
889,Review,2018-12-03T20:44:22+00:00,A great learning platform,en,A great platform that connects learners from around the world with cutting-edge training from the best instructors. This is truly a good alternative to traditional school education.,Person,,Kingsley,https://uk.trustpilot.com/users/5c0595a659b6240e770d4166,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
890,Review,2018-12-03T20:42:12+00:00,Its a great platform to learn,en,Its a great platform to learn. Looking to explore new things,Person,,Md Saami,https://uk.trustpilot.com/users/5c0595249d3a4b6145003b2e,Thing,edX,Organization,Trustpilot,https://uk.trustpilot.com,Rating,5
